type,job_title,job_area,salary_bot,salary_top,year,education,company_title,company_info,skill,publis_name,welfare
移动端,资深移动端测试工程师,佛山,52500,90000,5-10,本科,美的,其他行业已上市10000人以上,Java Python C/C++, 龚女士,餐补，游泳池，通讯补贴，入职补贴2k，股票期权，重大消息，住房补贴，年终奖，交通补助，带薪年假，五险一金，节日福利，免费班车，包吃，全勤奖，员工旅游，补充医疗保险，零食下午茶，定期体检，加班补助
移动端,移动端开发工程师,青岛,5000,9000,5-10,本科,云数联科技,计算机软件0-20人,Hybrid开发 Flutter MVC IDEA Visual Studio GIT AndroidStudio Gradle, 李先生, 
移动端,移动端开发工程师,西安,26666,46666,5-10,本科,华为,计算机软件不需要融资10000人以上,嵌入式技术 网络交换技术 分布式技术 Linux 后端开发, 兰先生,补充医疗保险，加班补助，零食下午茶，股票期权，年终奖，五险一金，员工旅游，节日福利，定期体检，餐补
移动端,移动端技术专家(Android/iOS),杭州,37500,62500,5-10,本科,同花顺,互联网已上市1000-9999人,Android开发经验 iOS, 郭先生,五险一金，包吃，年终奖，股票期权，节日福利，定期体检，带薪年假，零食下午茶，交通补助，免费班车
移动端,移动端开发工程师,深圳,20000,40000,5-10,本科,深圳市天致信科技,互联网20-99人,Android客户端产品研发 Flutter React Native 数据结构/算法能力 Android开发经验, 金女士, 
移动端,Uni-App移动端开发,深圳,3000,5000,5-10,本科,莱鑫闪致,计算机软件未融资0-20人,CSS 不接受居家办公 HBuilder 移动端 HTML5 Vue JavaScript MySQL 计算机/软件工程相关专业 前端开发经验 CSS3 uni-app, 李先生,全勤奖，节日福利，五险，零食下午茶，加班餐补
移动端,移动端APP开发,大连,5000,10000,5-10,本科,大连吉优特,计算机软件不需要融资20-99人,objective-c xcode Swift Android, 路先生,五险一金，定期体检
移动端,移动端工程师,东莞,12000,17000,5-10,本科,柳道,其他行业500-999人,HTML HTML5 移动端 Android Hybrid开发 Flutter, 田女士,住房补贴，通讯补贴，员工旅游，包吃，节日福利，五险一金，加班补助，带薪年假，定期体检
移动端,android移动端开发,太原,5000,10000,5-10,本科,华森伟业,计算机软件未融资20-99人,AndroidStudio Flutter MVP ReactNative Kotlin, 杨先生,员工旅游，带薪年假，年终奖，五险一金
移动端,移动端产品经理,湖州,11000,18000,5-10,本科,德清县乾元镇小俞...,其他行业0-20人,其他方向, 黄先生, 
移动端,移动端产品经理,嘉兴,20000,30000,5-10,本科,南湖区新兴街道勇...,通信/网络设备100-499人,C端产品 客户端产品 用户产品, 冉先生,全勤奖，保底工资，绩效奖金，缴纳社保
移动端,移动端程序开发,北京,10000,15000,5-10,本科,北京海博通网络科...,移动互联网0-20人,HTML CSS JavaScript CSS3 HTML5 移动端 小程序 GIT, 王先生, 
移动端,高级移动端开发工程师,杭州,25000,37500,5-10,本科,浙江大华,互联网已上市10000人以上,Java Android开发经验 架构经验 Android客户端产品研发 Flutter 架构设计能力 前端开发经验, 朱先生,年终奖，节日福利，餐补，带薪年假，补充医疗保险，免费班车，定期体检，加班补助，包吃，五险一金，交通补助，住房免息贷款，通讯补贴，员工旅游
移动端,高级移动端开发工程师,临沂,9000,10000,5-10,本科,新码客,计算机软件未融资20-99人,Android开发 iOS开发 微信小程序开发, 赵先生,五险一金，餐补，加班补助，交通补助，年终奖，全勤奖，股票期权，定期体检，带薪年假，员工旅游
移动端,移动端前端开发工程师,昆明,4000,6000,5-10,本科,萄乐彼,计算机软件未融资0-20人,ajax JSON jquery, 方女士, 
移动端,高级移动端开发工程师,武汉,17500,29166,5-10,本科,铁四院,建筑设计未融资1000-9999人,Android客户端产品研发 Java Flutter React Native, 蒋先生,节日福利，带薪年假，免费班车，包吃，通讯补贴，五险一金，包住
移动端,Flutter移动端开发工程师,苏州,26666,40000,5-10,本科,Anker,电子商务已上市1000-9999人,Android客户端产品研发 Flutter Android开发经验 计算机/软件工程相关专业 前端开发经验, 杨先生,包吃，五险一金，定期体检，年终奖，企业滴滴打车，零食下午茶，带薪年假，节日福利，补充医疗保险，员工旅游
移动端,移动端软件专家,上海,20000,35000,5-10,本科,犀重汽车,汽车研发/制造A轮500-999人,架构设计能力 计算机/软件工程相关专业 Android开发经验 前端开发经验 uni-app flutter vue, 徐先生,团建聚餐，有无线网，绩效奖金，法定节假日三薪，全勤奖，节日福利，五险一金，年终奖，节假日加班费，带薪年假，加班补助，定期体检，餐补，生日福利，底薪加提成，个人成长，保底工资，股票期权，工龄奖
移动端,供应链产品经理(移动端),北京,16250,23833,5-10,本科,中航金网,电子商务A轮100-499人,移动端产品 B端产品 中台/后台产品, 殷女士,餐补，包吃，定期体检，通讯补贴，年终奖，五险一金，带薪年假，节日福利，健身房，交通补助，补充医疗保险
移动端,移动端研发工程师-文档(北京),北京,46666,73333,5-10,本科,小红书,电子商务D轮及以上1000-9999人,架构设计/优化 Flutter 多线程编程能力 架构设计能力 计算机/软件工程相关专业 Android开发经验 前端开发经验, 张女士,年终奖，五险一金，包吃，定期体检，带薪年假，加班补助，餐补
移动端,移动端开发工程师(Flutter),惠州,16000,20000,5-10,本科,松茂科技,计算机服务不需要融资20-99人,Flutter, 吴女士,定期体检，年终奖，带薪年假，员工旅游，加班补助，团建聚餐，全勤奖，五险一金，法定节假日三薪，零食下午茶
移动端,移动端app开发工程师,嘉兴,5000,10000,5-10,本科,墨煌科技,计算机软件未融资0-20人,Android SDK Android UI, 党先生,全勤奖，加班补助，年终奖，零食下午茶，带薪年假，节日福利，五险一金，股票期权，交通补助
移动端,高级移动端开发工程师,上海,23333,40833,5-10,本科,哈啰普惠,互联网D轮及以上1000-9999人,Android客户端产品研发 架构设计/优化 Java C C++ 计算机/软件工程相关专业 Android开发经验, 陈先生,五险一金，团建聚餐，节假日加班费，节日福利，加班补助，股票期权，带薪年假，定期体检，年终奖
移动端,移动端开发工程师,海口,10000,15000,5-10,本科,海南盐福记,食品/饮料/烟酒20-99人,安卓客户端产品研发 通讯相关专业 小程序开发, 秦先生,五险一金
移动端,高级移动端测试工程师,福州,12000,24000,5-10,本科,朴朴,互联网C轮10000人以上,Java Appium Charles 计算机相关专业 iOS/Android测试经验 SDK测试经验, 蒋先生,节日福利，股票期权，团建经费，定期体检，带薪年假，年终奖
移动端,移动端开发工程师,东莞,10000,15000,5-10,本科,伊家智能,其他行业100-499人,Java Kotlin swift, 魏先生, 
移动端,移动端开发工程师(B),南京,12833,23333,5-10,本科,中科南京人工智能...,非盈利机构100-499人,Android客户端产品研发 计算机/软件工程相关专业, 徐女士,餐补，节日福利，五险一金，免费班车，交通补助，零食下午茶，带薪年假，购书福利，通讯补贴，定期体检，补充医疗保险，年终奖，员工旅游
移动端,移动端开发工程师,北京,15000,30000,5-10,本科,首通智城,互联网未融资20-99人,Android客户端产品研发, 王先生,年终奖
移动端,阿里巴巴-智能信息-iOS移动端,广州,24000,46666,1-3,本科,阿里巴巴集团,互联网已上市10000人以上,功能开发 Objective-C Swift Flutter, 刘先生,交通补助，补充医疗保险，年终奖，股票期权，零食下午茶，餐补，节日福利，员工旅游，五险一金，免费班车
移动端,移动端开发工程师,深圳,43750,81250,1-3,本科,今日头条,互联网未融资10000人以上,Objective-C Swift, 孙先生,节日礼品，年度体检，带薪年假，餐补，法定节假日三薪，团建聚餐，餐饮及下午茶，意外险，家庭关爱假，补充医疗保险，零食下午茶，年终奖，股票期权，五险一金，就近租房补贴，家属自选保险，交通补助，定期体检，免费健身设施，弹性工作制
移动端,移动端开发工程师,惠州,5416,8666,1-3,本科,广东智翊,计算机软件0-20人,移动端 Android IOS, 高先生, 
移动端,移动端开发工程师,兰州,11666,16333,1-3,本科,临夏道合科技,计算机软件不需要融资20-99人,架构设计 技术升级 Flutter React Native 独立开发且上线经验 混合开发经验 全栈开发经验, 马先生, 
移动端,移动端开发工程师,佛山,10000,15000,1-3,本科,成易软件,计算机软件不需要融资20-99人,Android客户端产品研发 研发流程优化 Java 计算机/软件工程相关专业 Android开发经验 前端开发经验, 李女士,底薪加提成，节日福利，员工旅游，保底工资
移动端,高级测试工程师(移动端),上海,18666,24500,1-3,本科,七猫,互联网B轮500-999人,功能测试 性能测试 自动化测试 Python, 张先生,俱乐部补贴，五险一金，定期体检，高端办公硬件，节日福利，股票期权，带薪年假，补充医疗保险，交通补助，年终奖，包吃，餐补，员工旅游，零食下午茶
移动端,移动端高级工程师,武汉,11000,22000,1-3,本科,兴图新科,互联网已上市500-999人,架构师 Android IOS 人脸识别, 关女士,全勤奖，通讯补贴，定期体检，节日福利，年终奖，交通补助，零食下午茶，五险一金，加班补助，餐补
移动端,移动端研发工程师,深圳,31250,62500,1-3,本科,今日头条,互联网未融资10000人以上,, 张先生,餐饮及下午茶，家属自选保险，节日礼品，团建聚餐，餐补，意外险，零食下午茶，五险一金，带薪年假，补充医疗保险，免费健身设施，法定节假日三薪，年终奖，年度体检，股票期权，定期体检，交通补助，家庭关爱假，就近租房补贴，弹性工作制
移动端,移动端-前端工程师,长春,8000,13000,1-3,本科,启明信息,计算机软件已上市1000-9999人,CSS3 HTML5 移动端 Web端 MySQL Redis MongoDB JavaScript, 郭先生,补充医疗保险，股票期权，生日福利，企业年金，免费班车，定期体检，带薪年假，通讯补贴，餐补，有无线网，节日福利，五险一金，法定节假日三薪，绩效奖金，年终奖，加班补助，免费工装
移动端,移动端测试负责人,北京,40000,53333,1-3,本科,北京翼鸥教育,互联网C轮500-999人,C++ iOS/Android测试经验, 代先生,交通补助，股票期权，餐补，年终奖，零食下午茶，员工旅游，补充医疗保险，带薪年假，定期体检，节日福利，五险一金，包吃
移动端,移动端app开发工程师,杭州,12000,18000,1-3,本科,云迹物联,智能硬件天使轮0-20人,React Vue C/C++ 计算机/软件工程相关专业 前端开发经验 技术博客/开源项目有所贡献 英美留学生 澳加留学生 欧洲留学生 不接受居家办公 Flutter 海外App, 罗先生,保底工资，团建聚餐，有无线网，五险一金，法定节假日三薪，年终奖，绩效奖金，餐补，带薪年假，股票期权
移动端,高级移动端开发工程师,无锡,12000,24000,1-3,本科,无锡亿城盛捷信息技术,计算机软件20-99人,功能开发 性能优化 技术升级 Objective-C Swift Flutter 计算机/软件工程相关专业 大型项目开发经验 独立开发且上线经验, 朱女士,年终奖，节假日加班费，节日福利，补充医疗保险，绩效奖金，带薪年假，团建聚餐，五险一金
